paper_id,year,venue,n_reported_gpu_rows,n_unique_benchmark_gpus,reported_gpu_units,reported_peak_tflops
2024.naacl-long.420,2024,NAACL,1,1,1.0,624.0
2024.naacl-long.423,2024,NAACL,1,1,16.0,4788.8
2024.naacl-long.427,2024,NAACL,2,2,2.0,756.0
2024.naacl-long.429,2024,NAACL,2,1,3.0,598.6
2024.naacl-long.432,2024,NAACL,1,1,1.0,299.3
2024.naacl-long.433,2024,NAACL,1,1,1.0,284.0
2024.naacl-long.436,2024,NAACL,1,1,1.0,112.0
2024.naacl-long.440,2024,NAACL,2,1,56.0,19968.0
2024.naacl-long.443,2024,NAACL,1,1,8.0,1000.0
2024.naacl-long.445,2024,NAACL,1,1,8.0,4992.0
2024.naacl-long.446,2024,NAACL,1,1,8.0,5284.8
2024.naacl-long.449,2024,NAACL,1,1,1.0,38.7
2024.naacl-long.45,2024,NAACL,1,1,4.0,1280.0
2024.naacl-long.450,2024,NAACL,3,1,40.0,14976.0
2024.naacl-long.452,2024,NAACL,1,1,1.0,112.0
2024.naacl-long.455,2024,NAACL,1,1,8.0,4992.0
2024.naacl-long.457,2024,NAACL,3,3,3.0,32.62
2024.naacl-long.459,2024,NAACL,3,2,13.0,448.0
2024.naacl-long.461,2024,NAACL,1,1,1.0,660.6
2024.naacl-long.462,2024,NAACL,1,1,8.0,4992.0
2024.naacl-long.464,2024,NAACL,1,1,1.0,112.0
2024.naacl-long.465,2024,NAACL,1,1,8.0,4992.0
2024.naacl-long.467,2024,NAACL,1,1,1.0,624.0
2024.naacl-long.472,2024,NAACL,1,1,8.0,4992.0
2024.naacl-long.475,2024,NAACL,1,1,8.0,309.6
2024.naacl-long.476,2024,NAACL,1,1,1.0,624.0
2024.naacl-long.479,2024,NAACL,1,1,2.0,598.6
2024.naacl-long.48,2024,NAACL,1,1,4.0,2496.0
2024.naacl-long.480,2024,NAACL,1,1,1.0,38.7
2024.naacl-long.483,2024,NAACL,1,1,1.0,660.6
2024.naacl-long.484,2024,NAACL,1,1,1.0,299.3
2024.naacl-long.486,2024,NAACL,1,1,8.0,896.0
2024.naacl-long.487,2024,NAACL,1,1,1.0,624.0
2024.naacl-long.54,2024,NAACL,1,1,8.0,4992.0
2024.naacl-long.58,2024,NAACL,1,1,1.0,112.0
2024.naacl-long.59,2024,NAACL,1,1,1.0,624.0
2024.naacl-long.64,2024,NAACL,1,1,2.0,568.0
2024.naacl-long.66,2024,NAACL,1,1,1.0,38.7
2024.naacl-long.77,2024,NAACL,1,1,1.0,624.0
2024.naacl-long.8,2024,NAACL,1,1,4.0,45.36
2024.naacl-long.86,2024,NAACL,3,2,3.0,624.0
2025.acl-long.10,2025,ACL,1,1,1.0,284.0
2025.acl-long.1003,2025,ACL,1,1,1.0,624.0
2025.acl-long.1007,2025,ACL,1,1,4.0,154.8
2025.acl-long.1008,2025,ACL,1,1,8.0,3872.0
2025.acl-long.1009,2025,ACL,1,1,8.0,4992.0
2025.acl-long.101,2025,ACL,5,4,14.0,2496.0
2025.acl-long.1010,2025,ACL,1,1,1.0,38.7
2025.acl-long.1012,2025,ACL,2,2,8.0,2172.0
2025.acl-long.1013,2025,ACL,2,2,6.0,1248.0
2025.acl-long.1014,2025,ACL,2,2,16.0,4992.0
2025.acl-long.1015,2025,ACL,1,1,1.0,660.6
2025.acl-long.1016,2025,ACL,1,1,1.0,756.0
2025.acl-long.1017,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1020,2025,ACL,1,1,1.0,624.0
2025.acl-long.1021,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1023,2025,ACL,2,1,8.0,2496.0
2025.acl-long.1024,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1025,2025,ACL,4,3,12.0,2496.0
2025.acl-long.1029,2025,ACL,1,1,8.0,6048.0
2025.acl-long.1030,2025,ACL,1,1,1.0,38.7
2025.acl-long.1031,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1032,2025,ACL,1,1,2.0,1248.0
2025.acl-long.1033,2025,ACL,4,2,8.0,1512.0
2025.acl-long.1035,2025,ACL,2,1,6.0,2496.0
2025.acl-long.1036,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1038,2025,ACL,1,1,1.0,38.7
2025.acl-long.1039,2025,ACL,1,1,2.0,1248.0
2025.acl-long.104,2025,ACL,1,1,1.0,299.3
2025.acl-long.1040,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1043,2025,ACL,1,1,4.0,2496.0
2025.acl-long.1045,2025,ACL,1,1,2.0,1248.0
2025.acl-long.1046,2025,ACL,1,1,8.0,309.6
2025.acl-long.1048,2025,ACL,1,1,3.0,116.1
2025.acl-long.1049,2025,ACL,1,1,4.0,2496.0
2025.acl-long.105,2025,ACL,2,1,16.0,4992.0
2025.acl-long.1050,2025,ACL,1,1,1.0,112.0
2025.acl-long.1051,2025,ACL,1,1,2.0,77.4
2025.acl-long.1052,2025,ACL,3,1,168.0,8960.0
2025.acl-long.1054,2025,ACL,1,1,1.0,38.7
2025.acl-long.1059,2025,ACL,1,1,4.0,1197.2
2025.acl-long.1060,2025,ACL,1,1,1.0,660.6
2025.acl-long.1063,2025,ACL,1,1,4.0,1136.0
2025.acl-long.1068,2025,ACL,1,1,1.0,624.0
2025.acl-long.1073,2025,ACL,1,1,1.0,624.0
2025.acl-long.1074,2025,ACL,1,1,1.0,38.7
2025.acl-long.1075,2025,ACL,1,1,1.0,299.3
2025.acl-long.1077,2025,ACL,1,1,1.0,112.0
2025.acl-long.1080,2025,ACL,1,1,4.0,2496.0
2025.acl-long.1081,2025,ACL,4,1,10.0,1184.0
2025.acl-long.1082,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1084,2025,ACL,1,1,2.0,1248.0
2025.acl-long.1088,2025,ACL,1,1,4.0,2496.0
2025.acl-long.1090,2025,ACL,2,2,8.0,2496.0
2025.acl-long.1091,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1092,2025,ACL,1,1,8.0,2896.0
2025.acl-long.1094,2025,ACL,1,1,1.0,27.77
2025.acl-long.1095,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1097,2025,ACL,3,1,40.0,9984.0
2025.acl-long.1098,2025,ACL,1,1,3.0,116.1
2025.acl-long.11,2025,ACL,1,1,3.0,852.0
2025.acl-long.1101,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1102,2025,ACL,2,1,16.0,4992.0
2025.acl-long.1103,2025,ACL,2,2,16.0,4992.0
2025.acl-long.1106,2025,ACL,1,1,4.0,2496.0
2025.acl-long.1107,2025,ACL,1,1,3.0,1872.0
2025.acl-long.1108,2025,ACL,1,1,1.0,624.0
2025.acl-long.1109,2025,ACL,2,1,7.0,2496.0
2025.acl-long.111,2025,ACL,4,3,176.0,39936.0
2025.acl-long.1110,2025,ACL,1,1,6.0,232.2
2025.acl-long.1114,2025,ACL,1,1,8.0,6048.0
2025.acl-long.1117,2025,ACL,2,2,2.0,624.0
2025.acl-long.1119,2025,ACL,1,1,1.0,624.0
2025.acl-long.1121,2025,ACL,1,1,8.0,896.0
2025.acl-long.1122,2025,ACL,1,1,1.0,624.0
2025.acl-long.1124,2025,ACL,1,1,1.0,624.0
2025.acl-long.1126,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1127,2025,ACL,2,1,16.0,4992.0
2025.acl-long.1128,2025,ACL,1,1,4.0,2496.0
2025.acl-long.113,2025,ACL,1,1,1.0,11.34
2025.acl-long.1131,2025,ACL,1,1,1.0,8.873
2025.acl-long.1132,2025,ACL,1,1,1.0,624.0
2025.acl-long.1133,2025,ACL,3,2,88.0,39936.0
2025.acl-long.1135,2025,ACL,2,1,16.0,4992.0
2025.acl-long.1137,2025,ACL,1,1,1.0,624.0
2025.acl-long.1138,2025,ACL,2,2,16.0,6048.0
2025.acl-long.114,2025,ACL,1,1,1.0,624.0
2025.acl-long.1142,2025,ACL,1,1,8.0,2272.0
2025.acl-long.1143,2025,ACL,1,1,1.0,624.0
2025.acl-long.1146,2025,ACL,2,2,16.0,4992.0
2025.acl-long.1148,2025,ACL,1,1,8.0,896.0
2025.acl-long.1149,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1151,2025,ACL,1,1,1.0,27.77
2025.acl-long.1153,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1154,2025,ACL,3,2,10.0,4992.0
2025.acl-long.1155,2025,ACL,1,1,1.0,624.0
2025.acl-long.1157,2025,ACL,1,1,1.0,311.8
2025.acl-long.1158,2025,ACL,1,1,1.0,624.0
2025.acl-long.1159,2025,ACL,1,1,1.0,29.77
2025.acl-long.116,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1161,2025,ACL,1,1,1.0,660.6
2025.acl-long.1162,2025,ACL,3,1,6.0,623.6
2025.acl-long.1164,2025,ACL,1,1,1.0,624.0
2025.acl-long.1165,2025,ACL,2,1,16.0,4992.0
2025.acl-long.1166,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1168,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1169,2025,ACL,1,1,4.0,2496.0
2025.acl-long.1173,2025,ACL,1,1,16.0,5792.0
2025.acl-long.1175,2025,ACL,2,1,16.0,4992.0
2025.acl-long.1176,2025,ACL,1,1,8.0,4992.0
2025.acl-long.118,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1182,2025,ACL,1,1,4.0,2642.4
2025.acl-long.1183,2025,ACL,2,1,16.0,2494.4
2025.acl-long.1185,2025,ACL,1,1,1.0,299.3
2025.acl-long.1191,2025,ACL,2,1,3.0,568.0
2025.acl-long.1193,2025,ACL,1,1,1.0,660.6
2025.acl-long.1195,2025,ACL,1,1,1.0,624.0
2025.acl-long.1196,2025,ACL,1,1,1.0,624.0
2025.acl-long.1198,2025,ACL,1,1,1.0,624.0
2025.acl-long.1199,2025,ACL,1,1,8.0,4992.0
2025.acl-long.12,2025,ACL,2,1,12.0,4992.0
2025.acl-long.120,2025,ACL,2,2,9.0,6684.0
2025.acl-long.1200,2025,ACL,3,3,3.0,624.0
2025.acl-long.1202,2025,ACL,2,2,16.0,4992.0
2025.acl-long.1203,2025,ACL,2,1,2.0,624.0
2025.acl-long.1206,2025,ACL,1,1,1.0,38.7
2025.acl-long.1208,2025,ACL,2,1,8.0,2496.0
2025.acl-long.1210,2025,ACL,3,1,6.0,83.31
2025.acl-long.1211,2025,ACL,2,2,2.0,624.0
2025.acl-long.1212,2025,ACL,1,1,4.0,1247.2
2025.acl-long.1214,2025,ACL,1,1,1.0,38.7
2025.acl-long.1215,2025,ACL,1,1,1.0,362.0
2025.acl-long.1220,2025,ACL,3,1,6.0,1872.0
2025.acl-long.1221,2025,ACL,3,1,3.0,624.0
2025.acl-long.1223,2025,ACL,1,1,1.0,624.0
2025.acl-long.1225,2025,ACL,1,1,1.0,112.0
2025.acl-long.1226,2025,ACL,2,1,2.0,299.3
2025.acl-long.1228,2025,ACL,1,1,2.0,77.4
2025.acl-long.1229,2025,ACL,2,1,5.0,2496.0
2025.acl-long.1231,2025,ACL,1,1,2.0,77.4
2025.acl-long.1232,2025,ACL,1,1,1.0,624.0
2025.acl-long.1235,2025,ACL,1,1,2.0,1321.2
2025.acl-long.1236,2025,ACL,2,1,2.0,624.0
2025.acl-long.1238,2025,ACL,1,1,1.0,624.0
2025.acl-long.1239,2025,ACL,2,1,8.0,448.0
2025.acl-long.124,2025,ACL,1,1,1.0,38.7
2025.acl-long.1241,2025,ACL,1,1,1.0,624.0
2025.acl-long.1242,2025,ACL,2,1,9.0,2494.4
2025.acl-long.1250,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1251,2025,ACL,1,1,1.0,624.0
2025.acl-long.1252,2025,ACL,1,1,1.0,362.0
2025.acl-long.1253,2025,ACL,1,1,1.0,624.0
2025.acl-long.1257,2025,ACL,1,1,1.0,362.0
2025.acl-long.126,2025,ACL,3,2,14.0,4992.0
2025.acl-long.1260,2025,ACL,2,2,16.0,4992.0
2025.acl-long.1263,2025,ACL,2,1,8.0,154.8
2025.acl-long.1266,2025,ACL,2,2,16.0,4992.0
2025.acl-long.1267,2025,ACL,1,1,1.0,112.0
2025.acl-long.1269,2025,ACL,1,1,8.0,4992.0
2025.acl-long.127,2025,ACL,2,2,9.0,6048.0
2025.acl-long.1270,2025,ACL,1,1,32.0,19968.0
2025.acl-long.1271,2025,ACL,1,1,2.0,1248.0
2025.acl-long.1273,2025,ACL,2,1,2.0,32.62
2025.acl-long.1276,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1280,2025,ACL,1,1,1.0,38.7
2025.acl-long.1282,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1284,2025,ACL,1,1,8.0,309.6
2025.acl-long.1286,2025,ACL,1,1,4.0,448.0
2025.acl-long.1289,2025,ACL,1,1,4.0,2496.0
2025.acl-long.1296,2025,ACL,1,1,4.0,1197.2
2025.acl-long.1297,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1299,2025,ACL,1,1,1.0,284.0
2025.acl-long.1300,2025,ACL,1,1,8.0,5284.8
2025.acl-long.1302,2025,ACL,3,1,4.0,77.4
2025.acl-long.1304,2025,ACL,13,3,69.0,12096.0
2025.acl-long.1305,2025,ACL,1,1,4.0,2496.0
2025.acl-long.131,2025,ACL,1,1,4.0,2496.0
2025.acl-long.1310,2025,ACL,1,1,32.0,9977.6
2025.acl-long.1312,2025,ACL,1,1,4.0,1136.0
2025.acl-long.1314,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1316,2025,ACL,1,1,64.0,39936.0
2025.acl-long.1317,2025,ACL,2,1,4.0,77.4
2025.acl-long.1319,2025,ACL,1,1,2.0,38.34
2025.acl-long.132,2025,ACL,2,2,4.0,1248.0
2025.acl-long.1323,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1324,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1325,2025,ACL,1,1,1.0,624.0
2025.acl-long.1326,2025,ACL,2,2,2.0,624.0
2025.acl-long.1327,2025,ACL,2,1,12.0,4992.0
2025.acl-long.1328,2025,ACL,1,1,1.0,624.0
2025.acl-long.1329,2025,ACL,2,2,5.0,2496.0
2025.acl-long.1331,2025,ACL,1,1,1.0,112.0
2025.acl-long.1332,2025,ACL,2,1,9.0,4992.0
2025.acl-long.1333,2025,ACL,1,1,1.0,38.7
2025.acl-long.1335,2025,ACL,2,2,10.0,4992.0
2025.acl-long.1336,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1337,2025,ACL,1,1,2.0,724.0
2025.acl-long.1338,2025,ACL,1,1,4.0,154.8
2025.acl-long.1339,2025,ACL,1,1,8.0,4992.0
2025.acl-long.134,2025,ACL,1,1,4.0,1936.0
2025.acl-long.1340,2025,ACL,1,1,1.0,624.0
2025.acl-long.1341,2025,ACL,3,1,38.0,19968.0
2025.acl-long.1342,2025,ACL,3,3,16.0,6048.0
2025.acl-long.1346,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1347,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1348,2025,ACL,1,1,1.0,660.6
2025.acl-long.135,2025,ACL,2,1,9.0,896.0
2025.acl-long.1350,2025,ACL,1,1,8.0,5284.8
2025.acl-long.1352,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1353,2025,ACL,1,1,8.0,6048.0
2025.acl-long.1355,2025,ACL,2,1,16.0,4992.0
2025.acl-long.1358,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1360,2025,ACL,4,2,28.0,4992.0
2025.acl-long.1363,2025,ACL,2,1,3.0,598.6
2025.acl-long.1366,2025,ACL,1,1,4.0,3024.0
2025.acl-long.1368,2025,ACL,1,1,1.0,624.0
2025.acl-long.1369,2025,ACL,1,1,8.0,4992.0
2025.acl-long.137,2025,ACL,3,1,13.0,4992.0
2025.acl-long.1371,2025,ACL,1,1,4.0,3024.0
2025.acl-long.1372,2025,ACL,2,1,2.0,624.0
2025.acl-long.1373,2025,ACL,1,1,1.0,130.0
2025.acl-long.1374,2025,ACL,1,1,1.0,624.0
2025.acl-long.1375,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1376,2025,ACL,2,2,2.0,1979.0
2025.acl-long.1379,2025,ACL,1,1,2.0,1321.2
2025.acl-long.138,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1380,2025,ACL,1,1,1.0,284.0
2025.acl-long.1382,2025,ACL,1,1,1.0,624.0
2025.acl-long.1385,2025,ACL,1,1,1.0,112.0
2025.acl-long.1387,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1388,2025,ACL,1,1,1.0,624.0
2025.acl-long.1389,2025,ACL,2,1,16.0,4992.0
2025.acl-long.1390,2025,ACL,1,1,1.0,112.0
2025.acl-long.1391,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1393,2025,ACL,2,2,2.0,624.0
2025.acl-long.1394,2025,ACL,5,2,28.0,6048.0
2025.acl-long.1395,2025,ACL,3,2,3.0,624.0
2025.acl-long.1397,2025,ACL,1,1,8.0,309.6
2025.acl-long.1398,2025,ACL,1,1,3.0,897.9
2025.acl-long.14,2025,ACL,2,2,16.0,4992.0
2025.acl-long.1401,2025,ACL,3,1,13.0,4992.0
2025.acl-long.1402,2025,ACL,3,2,18.0,2494.4
2025.acl-long.1403,2025,ACL,2,1,40.0,19968.0
2025.acl-long.1404,2025,ACL,1,1,1.0,624.0
2025.acl-long.1405,2025,ACL,1,1,1.0,624.0
2025.acl-long.1408,2025,ACL,1,1,8.0,4992.0
2025.acl-long.1410,2025,ACL,2,1,2.0,38.7
2025.acl-long.1411,2025,ACL,2,2,2.0,756.0
2025.acl-long.1413,2025,ACL,2,2,2.0,660.6
2025.acl-long.1414,2025,ACL,1,1,8.0,4992.0
